name,read1,read2,run_num
03Dap18102,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18102/XH-4057-18102_S234_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18102/XH-4057-18102_S234_L008_R2_001.fastq.gz,1
01Dap18112,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18112/XH-4057-18112_S181_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18112/XH-4057-18112_S181_L008_R2_001.fastq.gz,1
03Dap18120,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18120/XH-4057-18120_S228_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18120/XH-4057-18120_S228_L008_R2_001.fastq.gz,1
01Dap18121,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18121/XH-4057-18121_S176_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18121/XH-4057-18121_S176_L008_R2_001.fastq.gz,1
01Dap18122,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18122-A-A8/XH-4057-18122-A-A8_S169_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18122-A-A8/XH-4057-18122-A-A8_S169_L008_R2_001.fastq.gz,1
01Dap18122,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18122-B-F4/XH-4057-18122-B-F4_S238_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18122-B-F4/XH-4057-18122-B-F4_S238_L008_R2_001.fastq.gz,2
02Dap18123,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18123/XH-4057-18123_S148_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18123/XH-4057-18123_S148_L008_R2_001.fastq.gz,1
03Dap18124,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18124/XH-4057-18124_S295_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18124/XH-4057-18124_S295_L008_R2_001.fastq.gz,1
03Dap18125,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18125/XH-4057-18125_S229_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18125/XH-4057-18125_S229_L008_R2_001.fastq.gz,1
03Dap18126,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18126/XH-4057-18126_S139_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18126/XH-4057-18126_S139_L008_R2_001.fastq.gz,1
01Dap18127,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18127/XH-4057-18127_S170_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18127/XH-4057-18127_S170_L008_R2_001.fastq.gz,1
03Dap18128,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18128/XH-4057-18128_S141_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18128/XH-4057-18128_S141_L008_R2_001.fastq.gz,1
01Dap18129,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18129/XH-4057-18129_S183_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18129/XH-4057-18129_S183_L008_R2_001.fastq.gz,1
03Dap18132,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18132/XH-4057-18132_S142_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18132/XH-4057-18132_S142_L008_R2_001.fastq.gz,1
03Dap18142,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18142/XH-4057-18142_S145_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18142/XH-4057-18142_S145_L008_R2_001.fastq.gz,1
03Dap18152,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18152/XH-4057-18152_S143_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18152/XH-4057-18152_S143_L008_R2_001.fastq.gz,1
03Dap18162,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18162/XH-4057-18162_S239_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18162/XH-4057-18162_S239_L008_R2_001.fastq.gz,1
01Dap18172,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18172/XH-4057-18172_S249_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18172/XH-4057-18172_S249_L008_R2_001.fastq.gz,1
03Dap18182,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18182/XH-4057-18182_S256_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18182/XH-4057-18182_S256_L008_R2_001.fastq.gz,1
03Dap18192,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18192/XH-4057-18192_S253_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18192/XH-4057-18192_S253_L008_R2_001.fastq.gz,1
03Dap18200,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18200/XH-4057-18200_S311_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18200/XH-4057-18200_S311_L008_R2_001.fastq.gz,1
03Dap18201,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18201/XH-4057-18201_S134_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18201/XH-4057-18201_S134_L008_R2_001.fastq.gz,1
01Dap18202,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18202/XH-4057-18202_S191_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18202/XH-4057-18202_S191_L008_R2_001.fastq.gz,1
03Dap18203,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18203/XH-4057-18203_S274_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18203/XH-4057-18203_S274_L008_R2_001.fastq.gz,1
03Dap18204,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18204/XH-4057-18204_S123_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18204/XH-4057-18204_S123_L008_R2_001.fastq.gz,1
01Dap18205,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18205/XH-4057-18205_S264_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18205/XH-4057-18205_S264_L008_R2_001.fastq.gz,1
03Dap18206,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18206/XH-4057-18206_S125_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18206/XH-4057-18206_S125_L008_R2_001.fastq.gz,1
01Dap18207,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18207/XH-4057-18207_S195_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18207/XH-4057-18207_S195_L008_R2_001.fastq.gz,1
03Dap18208,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18208/XH-4057-18208_S119_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18208/XH-4057-18208_S119_L008_R2_001.fastq.gz,1
03Dap18209,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18209/XH-4057-18209_S327_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18209/XH-4057-18209_S327_L008_R2_001.fastq.gz,1
01Dap18210,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18210/XH-4057-18210_S257_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18210/XH-4057-18210_S257_L008_R2_001.fastq.gz,1
03Dap18211,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18211/XH-4057-18211_S329_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18211/XH-4057-18211_S329_L008_R2_001.fastq.gz,1
01Dap18212,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18212/XH-4057-18212_S193_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18212/XH-4057-18212_S193_L008_R2_001.fastq.gz,1
03Dap18213,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18213/XH-4057-18213_S281_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18213/XH-4057-18213_S281_L008_R2_001.fastq.gz,1
03Dap18214,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18214/XH-4057-18214_S278_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18214/XH-4057-18214_S278_L008_R2_001.fastq.gz,1
01Dap18215,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18215/XH-4057-18215_S204_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18215/XH-4057-18215_S204_L008_R2_001.fastq.gz,1
01Dap18216,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18216/XH-4057-18216_S165_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18216/XH-4057-18216_S165_L008_R2_001.fastq.gz,1
00Dap18217,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18217/XH-4057-18217_S336_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18217/XH-4057-18217_S336_L008_R2_001.fastq.gz,1
01Dap18218,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18218/XH-4057-18218_S259_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18218/XH-4057-18218_S259_L008_R2_001.fastq.gz,1
03Dap18219,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18219/XH-4057-18219_S319_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18219/XH-4057-18219_S319_L008_R2_001.fastq.gz,1
03Dap18220,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18220/XH-4057-18220_S328_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18220/XH-4057-18220_S328_L008_R2_001.fastq.gz,1
03Dap18221,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18221/XH-4057-18221_S322_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18221/XH-4057-18221_S322_L008_R2_001.fastq.gz,1
01Dap18222_2,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18222/XH-4057-18222_S208_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18222/XH-4057-18222_S208_L008_R2_001.fastq.gz,1
03Dap18223,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18223/XH-4057-18223_S305_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18223/XH-4057-18223_S305_L008_R2_001.fastq.gz,1
03Dap18224,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18224/XH-4057-18224_S304_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18224/XH-4057-18224_S304_L008_R2_001.fastq.gz,1
01Dap18225,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18225/XH-4057-18225_S199_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18225/XH-4057-18225_S199_L008_R2_001.fastq.gz,1
01Dap18226,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18226/XH-4057-18226_S192_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18226/XH-4057-18226_S192_L008_R2_001.fastq.gz,1
03Dap18227,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18227/XH-4057-18227_S301_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18227/XH-4057-18227_S301_L008_R2_001.fastq.gz,1
03Dap18228,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18228/XH-4057-18228_S298_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18228/XH-4057-18228_S298_L008_R2_001.fastq.gz,1
03Dap18229,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18229/XH-4057-18229_S116_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18229/XH-4057-18229_S116_L008_R2_001.fastq.gz,1
03Dap18230,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18230/XH-4057-18230_S316_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18230/XH-4057-18230_S316_L008_R2_001.fastq.gz,1
03Dap18231,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18231/XH-4057-18231_S226_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18231/XH-4057-18231_S226_L008_R2_001.fastq.gz,1
01Dap18232,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18232/XH-4057-18232_S262_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18232/XH-4057-18232_S262_L008_R2_001.fastq.gz,1
03Dap18233,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18233/XH-4057-18233_S130_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18233/XH-4057-18233_S130_L008_R2_001.fastq.gz,1
03Dap18234,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18234/XH-4057-18234_S299_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18234/XH-4057-18234_S299_L008_R2_001.fastq.gz,1
03Dap18235,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18235/XH-4057-18235_S293_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18235/XH-4057-18235_S293_L008_R2_001.fastq.gz,1
01Dap18236,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18236/XH-4057-18236_S201_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18236/XH-4057-18236_S201_L008_R2_001.fastq.gz,1
01Dap18237,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18237/XH-4057-18237_S240_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18237/XH-4057-18237_S240_L008_R2_001.fastq.gz,1
03Dap18238,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18238/XH-4057-18238_S290_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18238/XH-4057-18238_S290_L008_R2_001.fastq.gz,1
03Dap18239,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18239/XH-4057-18239_S273_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18239/XH-4057-18239_S273_L008_R2_001.fastq.gz,1
01Dap18240,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18240/XH-4057-18240_S344_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18240/XH-4057-18240_S344_L008_R2_001.fastq.gz,1
03Dap18241,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18241/XH-4057-18241_S129_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18241/XH-4057-18241_S129_L008_R2_001.fastq.gz,1
01Dap18242,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18242/XH-4057-18242_S194_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18242/XH-4057-18242_S194_L008_R2_001.fastq.gz,1
03Dap18243,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18243/XH-4057-18243_S272_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18243/XH-4057-18243_S272_L008_R2_001.fastq.gz,1
03Dap18244,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18244/XH-4057-18244_S283_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18244/XH-4057-18244_S283_L008_R2_001.fastq.gz,1
01Dap18245,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18245/XH-4057-18245_S267_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18245/XH-4057-18245_S267_L008_R2_001.fastq.gz,1
01Dap18246,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18246/XH-4057-18246_S261_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18246/XH-4057-18246_S261_L008_R2_001.fastq.gz,1
01Dap18247,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18247/XH-4057-18247_S200_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18247/XH-4057-18247_S200_L008_R2_001.fastq.gz,1
03Dap18248,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18248/XH-4057-18248_S277_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18248/XH-4057-18248_S277_L008_R2_001.fastq.gz,1
03Dap18249,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18249/XH-4057-18249_S276_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18249/XH-4057-18249_S276_L008_R2_001.fastq.gz,1
03Dap18250,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18250/XH-4057-18250_S126_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18250/XH-4057-18250_S126_L008_R2_001.fastq.gz,1
01Dap18251,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18251/XH-4057-18251_S197_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18251/XH-4057-18251_S197_L008_R2_001.fastq.gz,1
03Dap18252,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18252/XH-4057-18252_S268_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18252/XH-4057-18252_S268_L008_R2_001.fastq.gz,1
01Dap18253,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18253/XH-4057-18253_S182_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18253/XH-4057-18253_S182_L008_R2_001.fastq.gz,1
03Dap18254,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18254/XH-4057-18254_S302_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18254/XH-4057-18254_S302_L008_R2_001.fastq.gz,1
03Dap18255,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18255/XH-4057-18255_S132_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18255/XH-4057-18255_S132_L008_R2_001.fastq.gz,1
01Dap18256,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18256/XH-4057-18256_S269_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18256/XH-4057-18256_S269_L008_R2_001.fastq.gz,1
03Dap18257,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18257/XH-4057-18257_S140_L008_R1_001.fastq.gz,/local/storage/finch_lowpass_2022/XH-4057/20241025_LH00179_0133_A22HH77LT4/Sample_XH-4057-18257/XH-4057-18257_S140_L008_R2_001.fastq.gz,1
